reference,title,closed_at,cves,risks,summary,first_revision,affected_systems
CERTFR-2024-AVI-1013,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,,CVE-2022-36402; CVE-2023-6610; CVE-2024-25744; CVE-2023-52599; CVE-2023-52531; CVE-2023-52502; CVE-2024-26607; CVE-2024-26633; CVE-2023-52434; CVE-2023-52612; CVE-2023-52639; CVE-2024-26800; CVE-2024-26787; CVE-2024-26675; CVE-2024-26640; CVE-2024-26641; CVE-2023-52572; CVE-2023-52578; CVE-2024-26960; CVE-2024-27051; CVE-2024-26885; CVE-2024-26636; CVE-2023-52614; CVE-2024-26891; CVE-2024-26668; CVE-2024-26669; CVE-2021-47212; CVE-2024-26893; CVE-2021-47188; CVE-2024-35848; CVE-2024-36953; CVE-2023-52757; CVE-2024-35877; CVE-2024-36020; CVE-2024-38560; CVE-2024-38596; CVE-2024-38637; CVE-2024-27397; CVE-2022-48733; CVE-2024-38630; CVE-2024-26661; CVE-2024-26677; CVE-2024-27012; CVE-2024-25741; CVE-2024-39487; CVE-2024-39494; CVE-2024-40915; CVE-2024-40929; CVE-2024-38570; CVE-2024-38602; CVE-2024-38611; CVE-2024-38538; CVE-2024-38577; CVE-2024-41011; CVE-2024-39472; CVE-2023-52751; CVE-2024-41017; CVE-2024-41090; CVE-2024-41091; CVE-2022-48791; CVE-2022-48863; CVE-2024-41012; CVE-2024-41015; CVE-2024-41041; CVE-2024-41044; CVE-2024-41048; CVE-2024-41057; CVE-2024-41058; CVE-2024-41059; CVE-2024-41060; CVE-2024-41063; CVE-2024-41064; CVE-2024-41066; CVE-2024-41069; CVE-2024-41070; CVE-2024-41071; CVE-2024-41072; CVE-2024-41076; CVE-2024-41078; CVE-2024-41081; CVE-2024-41087; CVE-2024-41089; CVE-2024-41095; CVE-2024-42070; CVE-2024-42079; CVE-2024-42093; CVE-2024-42096; CVE-2024-42105; CVE-2024-42119; CVE-2024-42120; CVE-2024-42124; CVE-2024-42145; CVE-2024-42161; CVE-2024-42223; CVE-2024-42230; CVE-2022-48666; CVE-2024-36484; CVE-2024-41007; CVE-2024-41020; CVE-2024-41022; CVE-2024-41034; CVE-2024-41035; CVE-2024-41046; CVE-2024-41049; CVE-2024-41055; CVE-2024-41065; CVE-2024-41068; CVE-2024-41077; CVE-2024-42101; CVE-2024-42102; CVE-2024-42104; CVE-2024-42106; CVE-2024-42115; CVE-2024-42121; CVE-2024-42127; CVE-2024-42131; CVE-2024-42137; CVE-2024-42152; CVE-2024-42153; CVE-2024-42157; CVE-2024-42229; CVE-2024-42232; CVE-2024-42236; CVE-2024-42244; CVE-2024-42247; CVE-2024-42110; CVE-2024-41073; CVE-2024-41096; CVE-2024-42082; CVE-2023-52887; CVE-2024-41027; CVE-2024-41047; CVE-2024-41092; CVE-2024-41093; CVE-2024-41097; CVE-2024-42068; CVE-2024-42076; CVE-2024-42077; CVE-2024-42080; CVE-2024-42084; CVE-2024-42085; CVE-2024-42086; CVE-2024-42087; CVE-2024-42089; CVE-2024-42090; CVE-2024-42092; CVE-2024-42094; CVE-2024-42095; CVE-2024-42097; CVE-2024-42098; CVE-2024-42109; CVE-2024-42130; CVE-2024-42140; CVE-2024-42225; CVE-2024-42240; CVE-2022-48938; CVE-2022-48943; CVE-2023-52889; CVE-2024-39486; CVE-2024-41010; CVE-2024-41025; CVE-2024-41028; CVE-2024-41032; CVE-2024-41036; CVE-2024-41037; CVE-2024-41038; CVE-2024-41039; CVE-2024-41042; CVE-2024-41045; CVE-2024-41050; CVE-2024-41051; CVE-2024-41056; CVE-2024-41061; CVE-2024-41062; CVE-2024-41074; CVE-2024-41075; CVE-2024-41079; CVE-2024-41080; CVE-2024-41084; CVE-2024-41088; CVE-2024-41094; CVE-2024-41098; CVE-2024-42064; CVE-2024-42069; CVE-2024-42073; CVE-2024-42074; CVE-2024-42113; CVE-2024-42114; CVE-2024-42117; CVE-2024-42126; CVE-2024-42132; CVE-2024-42133; CVE-2024-42136; CVE-2024-42138; CVE-2024-42141; CVE-2024-42142; CVE-2024-42144; CVE-2024-42147; CVE-2024-42155; CVE-2024-42156; CVE-2024-42158; CVE-2024-42227; CVE-2024-42228; CVE-2024-42237; CVE-2024-42238; CVE-2024-42239; CVE-2024-42241; CVE-2024-42245; CVE-2024-42246; CVE-2024-42250; CVE-2024-42253; CVE-2024-42259; CVE-2024-42269; CVE-2024-42271; CVE-2024-42274; CVE-2024-42276; CVE-2024-42277; CVE-2024-42280; CVE-2024-42281; CVE-2024-42283; CVE-2024-42284; CVE-2024-42285; CVE-2024-42286; CVE-2024-42287; CVE-2024-42288; CVE-2024-42289; CVE-2024-42290; CVE-2024-42292; CVE-2024-42295; CVE-2024-42301; CVE-2024-42302; CVE-2024-42309; CVE-2024-42310; CVE-2024-42311; CVE-2024-42312; CVE-2024-42313; CVE-2024-42318; CVE-2024-43817; CVE-2024-43829; CVE-2024-43830; CVE-2024-43834; CVE-2024-43839; CVE-2024-43841; CVE-2024-43846; CVE-2024-43849; CVE-2024-43853; CVE-2024-43854; CVE-2024-43855; CVE-2024-43856; CVE-2024-43858; CVE-2024-43860; CVE-2024-43861; CVE-2024-43863; CVE-2024-43867; CVE-2024-43871; CVE-2024-43873; CVE-2024-43875; CVE-2024-43879; CVE-2024-43880; CVE-2024-43882; CVE-2024-43883; CVE-2024-43884; CVE-2024-43889; CVE-2024-43892; CVE-2024-43893; CVE-2024-43894; CVE-2024-43902; CVE-2024-43905; CVE-2024-43907; CVE-2024-43908; CVE-2024-43909; CVE-2024-44947; CVE-2024-41023; CVE-2024-41031; CVE-2024-42243; CVE-2024-42160; CVE-2024-45003; CVE-2024-43835; CVE-2024-44946; CVE-2024-44974; CVE-2024-44982; CVE-2024-44983; CVE-2024-44985; CVE-2024-44986; CVE-2024-44987; CVE-2024-44988; CVE-2024-44989; CVE-2024-44990; CVE-2024-44995; CVE-2024-44998; CVE-2024-44999; CVE-2024-45006; CVE-2024-45007; CVE-2024-45008; CVE-2024-45009; CVE-2024-45011; CVE-2024-45016; CVE-2024-45018; CVE-2024-45021; CVE-2024-45025; CVE-2024-45026; CVE-2024-45028; CVE-2024-46673; CVE-2024-46675; CVE-2024-46676; CVE-2024-46677; CVE-2024-46679; CVE-2024-46685; CVE-2024-46689; CVE-2024-46702; CVE-2024-46707; CVE-2024-46713; CVE-2024-46714; CVE-2024-46719; CVE-2024-46721; CVE-2024-46722; CVE-2024-46723; CVE-2024-46724; CVE-2024-46725; CVE-2024-46731; CVE-2024-46732; CVE-2024-46737; CVE-2024-46738; CVE-2024-46739; CVE-2024-46740; CVE-2024-46743; CVE-2024-46744; CVE-2024-46745; CVE-2024-46746; CVE-2024-46747; CVE-2024-46750; CVE-2024-46752; CVE-2024-46755; CVE-2024-46756; CVE-2024-46757; CVE-2024-46758; CVE-2024-46759; CVE-2024-46761; CVE-2024-46763; CVE-2024-46771; CVE-2024-46777; CVE-2024-46780; CVE-2024-46781; CVE-2024-46782; CVE-2024-46783; CVE-2024-46791; CVE-2024-46795; CVE-2024-46798; CVE-2024-46800; CVE-2024-46804; CVE-2024-46805; CVE-2024-46807; CVE-2024-46810; CVE-2024-46814; CVE-2024-46815; CVE-2024-46817; CVE-2024-46818; CVE-2024-46819; CVE-2024-46822; CVE-2024-46828; CVE-2024-46829; CVE-2024-46832; CVE-2024-46840; CVE-2024-46844; CVE-2024-42272; CVE-2024-42297; CVE-2024-41082; CVE-2024-42252; CVE-2024-42265; CVE-2024-42304; CVE-2024-42305; CVE-2024-42306; CVE-2024-43828; CVE-2024-43870; CVE-2024-43890; CVE-2024-43914; CVE-2024-44935; CVE-2024-44944; CVE-2024-44948; CVE-2024-44954; CVE-2024-44960; CVE-2024-44965; CVE-2024-44969; CVE-2024-44971; CVE-2024-47668; CVE-2023-52888; CVE-2023-52918; CVE-2024-41018; CVE-2024-41019; CVE-2024-41021; CVE-2024-41029; CVE-2024-41030; CVE-2024-41033; CVE-2024-41052; CVE-2024-41053; CVE-2024-41054; CVE-2024-41067; CVE-2024-41083; CVE-2024-41085; CVE-2024-41086; CVE-2024-42063; CVE-2024-42065; CVE-2024-42066; CVE-2024-42067; CVE-2024-42088; CVE-2024-42091; CVE-2024-42100; CVE-2024-42103; CVE-2024-42108; CVE-2024-42111; CVE-2024-42112; CVE-2024-42118; CVE-2024-42128; CVE-2024-42129; CVE-2024-42135; CVE-2024-42146; CVE-2024-42149; CVE-2024-42150; CVE-2024-42151; CVE-2024-42231; CVE-2024-42234; CVE-2024-42235; CVE-2024-42248; CVE-2024-42251; CVE-2024-47659; CVE-2024-47663; CVE-2024-47667; CVE-2024-47669; CVE-2024-42267; CVE-2024-42296; CVE-2024-42299; CVE-2024-43869; CVE-2024-44934; CVE-2024-44958; CVE-2024-44966; CVE-2024-47660; CVE-2024-47665; CVE-2024-44942,Atteinte à l'intégrité des données; Exécution de code arbitraire; Non spécifié par l'éditeur; Déni de service; Contournement de la politique de sécurité; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",2024-11-22T12:26:25.130851,Ubuntu Ubuntu – Ubuntu 16.04 ESM | Ubuntu Ubuntu – Ubuntu 24.04 LTS | Ubuntu Ubuntu – Ubuntu 18.04 ESM | Ubuntu Ubuntu – Ubuntu 20.04 LTS | Ubuntu Ubuntu – Ubuntu 14.04 ESM | Ubuntu Ubuntu – Ubuntu 22.04 LTS
CERTFR-2024-AVI-1014,Multiples vulnérabilités dans le noyau Linux de Red Hat,,CVE-2024-26671; CVE-2022-48796; CVE-2024-46858,Non spécifié par l'éditeur,De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.,2024-11-22T12:41:37.084901,Red Hat N/A – Red Hat Enterprise Linux for Real Time for x86_64 - 4 years of updates 9.0 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for IBM z Systems - 4 years of updates 9.0 s390x | Red Hat N/A – Red Hat Enterprise Linux for Real Time for NFV for x86_64 - 4 years of updates 9.0 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for x86_64 - Update Services for SAP Solutions 9.0 x86_64 | Red Hat N/A – Red Hat Enterprise Linux Server for Power LE - Update Services for SAP Solutions 9.0 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for ARM 64 - 4 years of updates 9.0 aarch64
CERTFR-2024-AVI-1015,Multiples vulnérabilités dans les produits IBM,,CVE-2024-37891; CVE-2024-28849; CVE-2024-43788; CVE-2024-4068; CVE-2024-47831; CVE-2024-4076; CVE-2018-14040; CVE-2024-43799; CVE-2024-34351; CVE-2024-34069; CVE-2024-1975; CVE-2024-0760; CVE-2024-1737; CVE-2024-45590; CVE-2024-43796; CVE-2018-20676; CVE-2024-1135; CVE-2024-46982; CVE-2018-20677; CVE-2024-45296; CVE-2024-45801; CVE-2024-7254; CVE-2023-51775; CVE-2024-5569; CVE-2024-47875; CVE-2018-14041; CVE-2024-43800; CVE-2016-10735; CVE-2024-39338; CVE-2024-34064; CVE-2024-38816; CVE-2024-22354; CVE-2024-39689; CVE-2023-26159; CVE-2024-6345; CVE-2019-8331,Déni de service à distance; Injection de code indirecte à distance (XSS); Injection de requêtes illégitimes par rebond (CSRF); Exécution de code arbitraire à distance; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à distance et une atteinte à la confidentialité des données.",2024-11-22T13:15:28.544064,IBM QRadar – QRadar Pre-Validation App versions antérieures à 2.0.1 | IBM QRadar – QRadar Pulse App versions antérieures à 2.2.15 | IBM WebSphere – WebSphere Hybrid Edition sans le correctif APAR PH63533 | IBM Sterling Connect:Direct – Sterling Connect:Direct Web Services versions 6.2.x antérieures à 6.2.0.25 | IBM AIX – AIX version 7.3 sans le correctif bind_fix27/73bind918.tar | IBM VIOS – VIOS version 3.1 sans le correctif bind_fix27/72bind918.tar | IBM WebSphere – WebSphere Application Server Liberty sans le correctif APAR PH63533 | IBM Cloud Pak System – Cloud Pak System versions antérieures à 2.3.5.0 pour Power avec le correctif PH60195/PH61002 | IBM AIX – AIX version 7.2 sans le correctif bind_fix27/72bind918.tar | IBM VIOS – VIOS version 4.1 sans le correctif bind_fix27/73bind918.tar | IBM Sterling Connect:Direct – Sterling Connect:Direct Web Services versions 6.1.x antérieures à 6.1.0.26 | IBM Cloud Pak System – Cloud Pak System versions antérieures à 2.3.4.1 pour Intel avec le correctif PH60195/PH61002 | IBM Sterling Connect:Direct – Sterling Connect:Direct Web Services versions 6.3.x antérieures à 6.3.0.11 | IBM QRadar – QRadar User Behavior Analytics versions antérieures à 4.1.17
CERTFR-2024-AVI-1016,Vulnérabilité dans NetApp Brocade SAN Navigator,,CVE-2023-34455,Déni de service à distance,Une vulnérabilité a été découverte dans NetApp Brocade SAN Navigator. Elle permet à un attaquant de provoquer un déni de service à distance.,2024-11-25T09:53:04.011596,NetApp N/A – Brocade SAN Navigator (SANnav) versions antérieures à 2.4.0 
CERTFR-2024-AVI-1017,Multiples vulnérabilités dans Centreon Central server,,CVE-2024-45755; CVE-2024-45756,Exécution de code arbitraire à distance,De multiples vulnérabilités ont été découvertes dans Centreon Central server. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance.,2024-11-25T09:55:08.481792,Centreon Central server – Central server versions antérieures à 23.10.1 | Centreon Central server – Central server versions antérieures à 24.10.0 | Centreon Central server – Central server versions antérieures à 24.04.3 | Centreon Central server – Central server versions antérieures à 22.10.4 | Centreon Central server – Central server versions antérieures à 23.04.4
CERTFR-2024-AVI-1018,Multiples vulnérabilités dans les produits Qnap,,CVE-2024-50397; CVE-2024-37050; CVE-2024-38643; CVE-2024-50398; CVE-2024-37042; CVE-2024-32768; CVE-2024-48860; CVE-2024-50399; CVE-2024-48861; CVE-2024-48862; CVE-2024-32770; CVE-2024-37049; CVE-2024-38644; CVE-2024-37041; CVE-2024-37048; CVE-2024-50396; CVE-2024-32767; CVE-2024-37045; CVE-2024-38647; CVE-2024-37046; CVE-2024-37047; CVE-2023-38408; CVE-2024-32769; CVE-2024-50400; CVE-2020-14145; CVE-2024-38645; CVE-2024-50395; CVE-2024-37043; CVE-2021-41617; CVE-2024-38646; CVE-2024-37044; CVE-2024-50401,Déni de service à distance; Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Qnap. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à distance et une atteinte à la confidentialité des données.",2024-11-25T10:42:40.582074,Qnap N/A – Photo Station versions 6.4.x antérieures à 6.4.3 | Qnap QuRouter – QuRouter versions 2.4.x antérieures à 2.4.4.106 | Qnap QuLog Center – QuLog Center versions 1.8.x antérieures à 1.8.0.888 | Qnap QuRouter – QuRouter versions 2.4.x antérieures à 2.4.3.103 | Qnap QuTS hero – QuTS hero versions h5.2.x antérieures à h5.2.1.2929 build 20241025 | Qnap N/A – Notes Station 3 versions 3.9.x antérieures à 3.9.7 | Qnap QuTS hero – QuTS hero versions h5.1.x antérieures à h5.1.8.2823 build 20240712 | Qnap QTS – QTS versions 5.1.x antérieures à 5.1.8.2823 build 20240712 | Qnap N/A – Media Streaming add-on versions 500.1.x antérieures à 500.1.1.6 | Qnap QTS – QTS versions 5.2.x antérieures à 5.2.1.2930 build 20241025 | Qnap N/A – QNAP AI Core versions 3.4.x antérieures à 3.4.1 | Qnap QuLog Center – QuLog Center versions 1.7.x antérieures à 1.7.0.831 
CERTFR-2024-AVI-1019,Multiples vulnérabilités dans Netgate pfSense,,Aucune,Injection de code indirecte à distance (XSS); Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans Netgate pfSense. Elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une injection de code indirecte à distance (XSS) et un contournement de la politique de sécurité.",2024-11-26T09:14:13.908111,Netgate pfSense CE – pfSense CE versions antérieures à 2.8.0 | Netgate pfSense Plus – pfSense Plus versions antérieures à 24.11
CERTFR-2024-AVI-1020,Vulnérabilité dans Palo Alto Networks GlobalProtect App,,CVE-2024-5921,Contournement de la politique de sécurité,Une vulnérabilité a été découverte dans Palo Alto Networks GlobalProtect App. Elle permet à un attaquant de provoquer un contournement de la politique de sécurité.,2024-11-26T09:21:39.462178,"Palo Alto Networks GlobalProtect App – GlobalProtect App versions 5.1.x à 6.3.x, sur Windows, MacOS et Linux, à l'exception de 6.2.6 sur Windows | Palo Alto Networks GlobalProtect App – GlobalProtect UWP App toutes versions sur Windows"
CERTFR-2024-AVI-1021,Multiples vulnérabilités dans GitLab,,CVE-2024-11669; CVE-2024-8177; CVE-2024-11828; CVE-2024-11668; CVE-2024-8237; CVE-2024-8114,Déni de service à distance; Contournement de la politique de sécurité; Élévation de privilèges,"De multiples vulnérabilités ont été découvertes dans GitLab. Elles permettent à un attaquant de provoquer une élévation de privilèges, un déni de service à distance et un contournement de la politique de sécurité.",2024-11-27T09:52:11.794988,GitLab GitLab Community Edition (CE) et Gitlab Enterprise Edition (EE) – GitLab Community Edition (CE) et Enterprise Edition (EE) versions antérieures à 17.4.5 | GitLab GitLab Community Edition (CE) et Gitlab Enterprise Edition (EE) – GitLab Community Edition (CE) et Enterprise Edition (EE) versions 17.5.x antérieures à 17.5.3 | GitLab GitLab Community Edition (CE) et Gitlab Enterprise Edition (EE) – GitLab Community Edition (CE) et Enterprise Edition (EE) versions 17.6.x antérieures à 17.6.1
CERTFR-2024-AVI-1022,Multiples vulnérabilités dans les produits Splunk,,CVE-2024-44270; CVE-2024-5535; CVE-2024-45801; CVE-2024-29489,Non spécifié par l'éditeur,De multiples vulnérabilités ont été découvertes dans les produits Splunk. Elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données.,2024-11-27T09:57:22.095324,Splunk Machine Learning Toolkit – Machine Learning Toolkit (MLTK) versions antérieures à 5.5.0 | Splunk N/A – Python for Scientific Computing versions 3.2.x antérieures à 3.2.2 | Splunk N/A – Python for Scientific Computing versions 4.2.x antérieures à 4.2.2
CERTFR-2024-AVI-1023,Vulnérabilité dans Microsoft Azure,,CVE-2024-49052,Élévation de privilèges,Une vulnérabilité a été découverte dans Microsoft Azure. Elle permet à un attaquant de provoquer une élévation de privilèges.,2024-11-27T09:57:56.730656,Microsoft Azure – Microsoft Azure Functions
CERTFR-2024-AVI-1024,Multiples vulnérabilités dans les produits Microsoft,,CVE-2024-49053; CVE-2024-49038; CVE-2024-49035,Contournement de la politique de sécurité; Élévation de privilèges,De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Elles permettent à un attaquant de provoquer une élévation de privilèges et un contournement de la politique de sécurité.,2024-11-27T09:57:57.513299,Microsoft N/A – Microsoft Partner Center | Microsoft N/A – Dynamics 365 Sales pour Android versions antérieures à 3.24104.15 | Microsoft N/A – Microsoft Copilot Studio | Microsoft N/A – Dynamics 365 Sales pour iOS versions antérieures à 3.24104.15
CERTFR-2024-AVI-1025,Multiples vulnérabilités dans les produits Mozilla,,CVE-2024-53976; CVE-2024-11698; CVE-2024-11703; CVE-2024-11700; CVE-2024-11708; CVE-2024-11701; CVE-2024-11692; CVE-2024-11699; CVE-2024-11697; CVE-2024-53975; CVE-2024-11695; CVE-2024-11704; CVE-2024-11691; CVE-2024-11705; CVE-2024-11702; CVE-2024-11693; CVE-2024-11694; CVE-2024-11706; CVE-2024-11696,Déni de service à distance; Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Mozilla. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à distance et une atteinte à la confidentialité des données.",2024-11-27T13:06:03.637733,Mozilla Firefox ESR – Firefox ESR versions antérieures à 115.18 | Mozilla Thunderbird – Thunderbird versions antérieures à 133 | Mozilla Thunderbird – Thunderbird versions antérieures à 128.5 | Mozilla Firefox – Firefox versions antérieures à 133 | Mozilla Firefox – Firefox pour iOS versions antérieures à 133 | Mozilla Firefox ESR – Firefox ESR versions antérieures à 128.5
CERTFR-2024-AVI-1026,Multiples vulnérabilités dans les produits Synology,,Aucune,Déni de service à distance; Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été découvertes dans les produits Synology. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",2024-11-28T09:51:59.323888,Synology BeeStation OS – BeeFiles pour BeeStation OS versions 1.1.x antérieures à 1.1.0-10555 | Synology DSM – Surveillance Station pour DSM 6.2 versions antérieures à 9.2.2-9575 | Synology BeeDrive – BeeDrive for desktop versions antérieures à 1.3.2-13814 | Synology DSM – Surveillance Station pour DSM 7.1 versions antérieures à 9.2.2-11575 | Synology DSM – DSM versions 7.2.1.x antérieures à 7.2.1-69057-6 | Synology DSM – DSM versions 7.1 antérieures à 7.1.1-42962-7 | Synology BeeStation OS – BeeFiles pour BeeStation OS versions 1.0.x antérieures à 1.0.2-10429 | Synology DSM – Surveillance Station pour DSM 7.2 versions antérieures à 9.2.2-11575 | Synology DSM – DSMUC versions 3.1.x antérieures à 3.1.4-23079 | Synology DSM – DSM versions 7.2.2.x antérieures à 7.2.2-72806-1
CERTFR-2024-AVI-1027,Multiples vulnérabilités dans VMware Aria Operations,,CVE-2024-38833; CVE-2024-38830; CVE-2024-38834; CVE-2024-38832; CVE-2024-38831,Injection de code indirecte à distance (XSS); Élévation de privilèges,De multiples vulnérabilités ont été découvertes dans VMware Aria Operations. Elles permettent à un attaquant de provoquer une élévation de privilèges et une injection de code indirecte à distance (XSS).,2024-11-29T09:35:39.080676,VMware Cloud Foundation – Cloud Foundation versions 5.x et 4.x avec Aria Operations versions antérieures à 8.18.2 | VMware Aria Operations – Aria Operations versions 8.x antérieures à 8.18.2
CERTFR-2024-AVI-1028,Multiples vulnérabilités dans Zabbix,,CVE-2024-42329; CVE-2024-42326; CVE-2024-36468; CVE-2024-22117; CVE-2024-42331; CVE-2024-36464; CVE-2024-42332; CVE-2024-42327; CVE-2024-42333; CVE-2024-36463; CVE-2024-42328; CVE-2024-36466; CVE-2024-36467; CVE-2024-42330,Déni de service à distance; Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été découvertes dans Zabbix. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",2024-11-29T10:27:09.993320,Zabbix Zabbix – Zabbix versions 5.0.x antérieures à 5.0.43rc1 | Zabbix Zabbix – Zabbix versions 7.0.x antérieures à 7.0.4rc1 | Zabbix Zabbix – Zabbix versions 6.4.x antérieures à 6.4.20rc1 | Zabbix Zabbix – Zabbix versions 6.0.x antérieures à 6.0.35rc1
